iso_code,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,Common_Symtoms
IND,India,16/04/2020,8.971,0.683,0.3,0.027,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/04/2020,9.701,0.73,0.317,0.017,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/04/2020,10.419,0.718,0.348,0.031,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/04/2020,11.385,0.967,0.367,0.02,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,20/04/2020,12.511,1.125,0.393,0.026,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,21/04/2020,13.478,0.967,0.428,0.034,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,22/04/2020,14.481,1.003,0.464,0.036,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,23/04/2020,15.502,1.021,0.493,0.03,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,24/04/2020,16.722,1.22,0.52,0.027,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,25/04/2020,17.758,1.036,0.562,0.041,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,26/04/2020,19.2,1.442,0.597,0.036,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,27/04/2020,20.212,1.012,0.632,0.035,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,28/04/2020,21.33,1.118,0.677,0.045,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,29/04/2020,22.704,1.375,0.73,0.053,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,30/04/2020,23.949,1.245,0.778,0.049,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/05/2020,25.393,1.444,0.831,0.053,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/05/2020,27.055,1.662,0.883,0.051,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/05/2020,28.971,1.916,0.943,0.06,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/05/2020,30.821,1.85,0.995,0.052,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/05/2020,33.647,2.826,1.136,0.141,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/05/2020,35.79,2.143,1.228,0.091,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/05/2020,38.371,2.58,1.292,0.064,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/05/2020,40.827,2.457,1.367,0.075,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/05/2020,43.233,2.406,1.436,0.069,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/05/2020,45.608,2.375,1.528,0.093,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/05/2020,48.661,3.053,1.599,0.07,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/05/2020,51.272,2.612,1.662,0.063,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/05/2020,53.827,2.554,1.75,0.088,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/05/2020,56.524,2.697,1.847,0.097,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/05/2020,59.398,2.875,1.92,0.072,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,16/05/2020,62.275,2.877,1.994,0.075,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/05/2020,65.889,3.614,2.081,0.087,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/05/2020,69.687,3.799,2.195,0.114,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/05/2020,73.289,3.601,2.292,0.097,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,20/05/2020,77.355,4.066,2.393,0.101,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,21/05/2020,81.419,4.064,2.489,0.096,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,22/05/2020,85.831,4.412,2.596,0.107,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,23/05/2020,90.653,4.822,2.696,0.099,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,24/05/2020,95.556,4.904,2.802,0.107,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,25/05/2020,100.612,5.056,2.914,0.112,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,26/05/2020,105.347,4.735,3.02,0.106,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,27/05/2020,109.976,4.628,3.143,0.123,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,28/05/2020,114.734,4.758,3.283,0.141,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,29/05/2020,120.144,5.41,3.41,0.127,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,30/05/2020,125.915,5.771,3.602,0.192,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,31/05/2020,131.987,6.072,3.742,0.14,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/06/2020,138.068,6.081,3.909,0.167,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/06/2020,143.989,5.921,4.057,0.148,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/06/2020,150.445,6.456,4.214,0.157,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/06/2020,157.187,6.742,4.402,0.188,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/06/2020,164.326,7.138,4.6,0.198,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/06/2020,171.49,7.164,4.813,0.213,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/06/2020,178.715,7.225,5.021,0.208,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/06/2020,185.949,7.234,5.17,0.149,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/06/2020,193.186,7.237,5.41,0.24,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/06/2020,200.422,7.235,5.612,0.202,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/06/2020,207.665,7.243,5.871,0.259,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/06/2020,215.604,7.939,6.158,0.287,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/06/2020,223.907,8.303,6.438,0.28,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/06/2020,232.551,8.644,6.663,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/06/2020,240.886,8.335,6.899,0.236,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,16/06/2020,248.616,7.73,7.174,0.275,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/06/2020,256.568,7.952,8.625,1.451,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/06/2020,265.902,9.334,8.867,0.242,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/06/2020,275.747,9.845,9.111,0.243,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,20/06/2020,286.266,10.519,9.383,0.272,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,21/06/2020,297.435,11.169,9.604,0.222,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,22/06/2020,308.174,10.74,9.927,0.322,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,23/06/2020,318.995,10.821,10.153,0.226,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,24/06/2020,330.566,11.571,10.49,0.337,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,25/06/2020,342.829,12.262,10.793,0.303,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,26/06/2020,355.362,12.533,11.088,0.295,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,27/06/2020,368.805,13.443,11.366,0.278,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,28/06/2020,383.23,14.425,11.663,0.297,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,29/06/2020,397.331,14.101,11.938,0.275,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,30/06/2020,410.752,13.422,12.241,0.303,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/07/2020,424.269,13.517,12.609,0.367,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/07/2020,438.144,13.875,12.923,0.314,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/07/2020,453.291,15.147,13.198,0.275,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/07/2020,469.792,16.501,13.518,0.32,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/07/2020,487.799,18.007,13.962,0.444,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/07/2020,505.37,17.571,14.27,0.308,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/07/2020,521.495,16.125,14.609,0.338,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/07/2020,537.982,16.487,14.958,0.349,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/07/2020,556.01,18.028,15.311,0.353,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/07/2020,575.217,19.207,15.655,0.344,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/07/2020,594.865,19.648,16.031,0.376,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/07/2020,615.616,20.751,16.43,0.399,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/07/2020,636.414,20.798,16.793,0.362,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/07/2020,657.065,20.651,17.193,0.401,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/07/2020,678.39,21.325,17.615,0.422,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,16/07/2020,702.082,23.692,18.054,0.439,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/07/2020,727.412,25.33,18.552,0.498,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/07/2020,752.69,25.278,19.038,0.486,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/07/2020,780.88,28.19,19.432,0.393,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,20/07/2020,810.174,29.293,19.925,0.493,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,21/07/2020,837.092,26.919,20.351,0.425,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,22/07/2020,864.428,27.336,20.82,0.47,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,23/07/2020,897.559,33.13,21.638,0.818,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,24/07/2020,933.291,35.732,22.175,0.536,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,25/07/2020,968.737,35.446,22.723,0.549,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,26/07/2020,1003.998,35.261,23.234,0.511,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,27/07/2020,1040.18,36.182,23.747,0.513,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,28/07/2020,1074.747,34.567,24.221,0.474,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,29/07/2020,1109.902,35.154,24.777,0.557,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,30/07/2020,1147.672,37.77,25.339,0.562,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,31/07/2020,1187.583,39.911,25.904,0.564,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/08/2020,1228.973,41.39,26.457,0.554,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/08/2020,1268.636,39.663,27.075,0.618,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/08/2020,1307.021,38.385,27.634,0.559,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/08/2020,1344.738,37.717,28.216,0.582,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/08/2020,1382.788,38.05,28.837,0.621,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/08/2020,1423.572,40.784,29.492,0.655,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/08/2020,1468.89,45.317,30.134,0.642,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/08/2020,1513.481,44.592,30.81,0.676,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/08/2020,1560.147,46.666,31.434,0.624,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/08/2020,1605.121,44.974,32.164,0.73,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/08/2020,1643.962,38.841,32.795,0.631,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/08/2020,1688.138,44.176,33.399,0.604,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/08/2020,1736.688,48.55,34.082,0.683,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/08/2020,1783.465,46.777,34.811,0.73,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/08/2020,1830.568,47.103,35.533,0.722,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,16/08/2020,1876.575,46.007,36.217,0.684,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/08/2020,1918.59,42.015,36.899,0.682,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/08/2020,1958.502,39.912,37.534,0.635,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/08/2020,2005.264,46.761,38.325,0.791,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,31/12/2019,0,0,0,0,None
PAK,Pakistan,01/01/2020,0,0,0,0,None
PAK,Pakistan,02/01/2020,0,0,0,0,None
PAK,Pakistan,03/01/2020,0,0,0,0,None
PAK,Pakistan,04/01/2020,0,0,0,0,None
PAK,Pakistan,05/01/2020,0,0,0,0,None
PAK,Pakistan,06/01/2020,0,0,0,0,None
PAK,Pakistan,07/01/2020,0,0,0,0,None
PAK,Pakistan,08/01/2020,0,0,0,0,None
PAK,Pakistan,09/01/2020,0,0,0,0,None
PAK,Pakistan,10/01/2020,0,0,0,0,None
PAK,Pakistan,11/01/2020,0,0,0,0,None
PAK,Pakistan,12/01/2020,0,0,0,0,None
PAK,Pakistan,13/01/2020,0,0,0,0,None
PAK,Pakistan,14/01/2020,0,0,0,0,None
PAK,Pakistan,15/01/2020,0,0,0,0,None
PAK,Pakistan,16/01/2020,0,0,0,0,None
PAK,Pakistan,17/01/2020,0,0,0,0,None
PAK,Pakistan,18/01/2020,0,0,0,0,None
PAK,Pakistan,19/01/2020,0,0,0,0,None
PAK,Pakistan,20/01/2020,0,0,0,0,None
PAK,Pakistan,21/01/2020,0,0,0,0,None
PAK,Pakistan,22/01/2020,0,0,0,0,None
PAK,Pakistan,23/01/2020,0,0,0,0,None
PAK,Pakistan,24/01/2020,0,0,0,0,None
PAK,Pakistan,25/01/2020,0,0,0,0,None
PAK,Pakistan,26/01/2020,0,0,0,0,None
PAK,Pakistan,27/01/2020,0,0,0,0,None
PAK,Pakistan,28/01/2020,0,0,0,0,None
PAK,Pakistan,29/01/2020,0,0,0,0,None
PAK,Pakistan,30/01/2020,0,0,0,0,None
PAK,Pakistan,31/01/2020,0,0,0,0,None
PAK,Pakistan,01/02/2020,0,0,0,0,None
PAK,Pakistan,02/02/2020,0,0,0,0,None
PAK,Pakistan,03/02/2020,0,0,0,0,None
PAK,Pakistan,04/02/2020,0,0,0,0,None
PAK,Pakistan,05/02/2020,0,0,0,0,None
PAK,Pakistan,06/02/2020,0,0,0,0,None
PAK,Pakistan,07/02/2020,0,0,0,0,None
PAK,Pakistan,08/02/2020,0,0,0,0,None
PAK,Pakistan,09/02/2020,0,0,0,0,None
PAK,Pakistan,10/02/2020,0,0,0,0,None
PAK,Pakistan,11/02/2020,0,0,0,0,None
PAK,Pakistan,12/02/2020,0,0,0,0,None
PAK,Pakistan,13/02/2020,0,0,0,0,None
PAK,Pakistan,14/02/2020,0,0,0,0,None
PAK,Pakistan,15/02/2020,0,0,0,0,None
PAK,Pakistan,16/02/2020,0,0,0,0,None
PAK,Pakistan,17/02/2020,0,0,0,0,None
PAK,Pakistan,18/02/2020,0,0,0,0,None
PAK,Pakistan,19/02/2020,0,0,0,0,None
PAK,Pakistan,20/02/2020,0,0,0,0,None
PAK,Pakistan,21/02/2020,0,0,0,0,None
PAK,Pakistan,22/02/2020,0,0,0,0,None
PAK,Pakistan,23/02/2020,0,0,0,0,None
PAK,Pakistan,24/02/2020,0,0,0,0,None
PAK,Pakistan,25/02/2020,0,0,0,0,None
PAK,Pakistan,26/02/2020,0,0,0,0,None
PAK,Pakistan,27/02/2020,0.009,0.009,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,28/02/2020,0.009,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,29/02/2020,0.009,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,01/03/2020,0.018,0.009,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,02/03/2020,0.018,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,03/03/2020,0.018,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,04/03/2020,0.023,0.005,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,05/03/2020,0.023,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,06/03/2020,0.023,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,07/03/2020,0.027,0.005,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,08/03/2020,0.027,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,09/03/2020,0.027,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,10/03/2020,0.072,0.045,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,11/03/2020,0.072,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,12/03/2020,0.091,0.018,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
PAK,Pakistan,13/03/2020,0.095,0.005,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
